ECNumber	EnzymeType	Organism	Smiles	Substrate	UniprotID	Value	Unit
1.11.1.21	E291K	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		29.6	s^(-1)
1.11.1.21	I290A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		32.5	s^(-1)
1.11.1.21	Y111A	Escherichia coli	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		33.3	s^(-1)
1.11.1.21	N238S	Mycobacterium tuberculosis	COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N	o-Dianisidine		33.3	s^(-1)
1.11.1.21	E291K	Mycobacterium tuberculosis	OO	H2O2		34.0	s^(-1)
1.11.1.21	E291K/E292A	Mycobacterium tuberculosis	OO	H2O2		35.3	s^(-1)
1.11.1.21	E291K/E292A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		38.0	s^(-1)
1.11.1.21	E291A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		39.7	s^(-1)
1.11.1.21	E291A	Mycobacterium tuberculosis	OO	H2O2		40.0	s^(-1)
1.11.1.21	R102C	Escherichia coli	OO	H2O2	P13029	53.5	s^(-1)
1.11.1.21	wildtype	Escherichia coli	OO	H2O2	P13029	18000.0	s^(-1)
1.11.1.21	wildtype	Mycobacterium tuberculosis	OO	H2O2		10200.0	s^(-1)
1.11.1.21	D152N	Synechocystis sp.	OO	H2O2		95.0	s^(-1)
1.11.1.21	D152N	Synechocystis sp. PCC 6803	OO	H2O2		95.0	s^(-1)
1.11.1.21	Y22F	Escherichia coli	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		97.0	s^(-1)
1.11.1.21	R691A/L690A/E695A/Y697A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		160.0	s^(-1)
1.11.1.21	R439A	Synechocystis sp.	OO	H2O2		170.0	s^(-1)
1.11.1.21	D152S	Synechocystis sp.	OO	H2O2		200.0	s^(-1)
1.11.1.21	D152S	Synechocystis sp. PCC 6803	OO	H2O2		200.0	s^(-1)
1.11.1.21	N153A	Synechocystis sp.	OO	H2O2		200.0	s^(-1)
1.11.1.21	N238S	Mycobacterium tuberculosis	OO	H2O2		227.5	s^(-1)
1.11.1.21	D141A	Burkholderia pseudomallei	OO	H2O2		265.0	s^(-1)
1.11.1.21	R461A	Magnaporthe grisea	OO	H2O2		270.0	s^(-1)
1.11.1.21	wildtype	Mycobacterium tuberculosis	C(C(C1C(=C(C(=O)O1)O)O)O)O	L-Ascorbate		520.0	s^(-1)
1.11.1.21	N153D	Synechocystis sp.	OO	H2O2		580.0	s^(-1)
1.11.1.21	wildtype	Mycobacterium tuberculosis	C1=CC(=C(C(=C1)O)O)O	pyrogallol		630.0	s^(-1)
1.11.1.21	R102L	Escherichia coli	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		660.0	s^(-1)
1.11.1.21	R102C	Escherichia coli	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		710.0	s^(-1)
1.11.1.21	E243Q	Synechocystis sp.	OO	H2O2		890.0	s^(-1)
1.11.1.21	R102L	Escherichia coli	OO	H2O2	P13029	900.0	s^(-1)
1.11.1.21	E695A/Y697A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		1020.0	s^(-1)
1.11.1.21	Y697A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		8300.0	s^(-1)
1.11.1.21	W341F	Synechocystis sp. PCC 6803	OO	H2O2		1460.0	s^(-1)
1.11.1.21	R108A	Burkholderia pseudomallei	OO	H2O2		1950.0	s^(-1)
1.11.1.21	S315T	Mycobacterium tuberculosis	OO	H2O2		2100.0	s^(-1)
1.11.1.21	E695A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		8900.0	s^(-1)
1.11.1.21	H2P/W321F/K2H	Mycobacterium tuberculosis	OO	H2O2		2300.0	s^(-1)
1.11.1.21	P151A	Synechocystis sp.	OO	H2O2		2500.0	s^(-1)
1.11.1.21	P151A	Synechocystis sp. PCC 6803	OO	H2O2		2500.0	s^(-1)
1.11.1.21	R691A/L690A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		4800.0	s^(-1)
1.11.1.21	D735A	Mycobacterium tuberculosis	OO	H2O2		2750.0	s^(-1)
1.11.1.21	S315N	Mycobacterium tuberculosis	OO	H2O2		2990.0	s^(-1)
1.11.1.21	L619P	Mycobacterium tuberculosis	OO	H2O2		3180.0	s^(-1)
1.11.1.21	A139P	Mycobacterium tuberculosis	OO	H2O2		3330.0	s^(-1)
1.11.1.21	L634F	Mycobacterium tuberculosis	OO	H2O2		3450.0	s^(-1)
1.11.1.21	R691A	Mycobacterium tuberculosis	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		6800.0	s^(-1)
1.11.1.21	wildtype	Synechocystis sp.	OO	H2O2		8000.0	s^(-1)
1.11.1.21	wildtype	Synechocystis sp. PCC 6803	OO	H2O2		3500.0	s^(-1)
1.11.1.21	R102K	Escherichia coli	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		3700.0	s^(-1)
1.11.1.21	wildtype	Geobacillus stearothermophilus	OO	H2O2		7600.0	s^(-1)
1.11.1.21	wildtype	Mycobacterium tuberculosis	CC1=CC(=CC(=C1N)C)C2=CC(=C(C(=C2)C)N)C	3,3',5,5'-tetramethylbenzidine		5220.0	s^(-1)
1.11.1.21	A110V	Mycobacterium tuberculosis	OO	H2O2		5230.0	s^(-1)
1.11.1.21	wildtype	Magnaporthe grisea	OO	H2O2		7010.0	s^(-1)
1.11.1.21	wildtype	Rhodobacter capsulatus	OO	H2O2		14100.0	s^(-1)
1.11.1.21	C74A/C55A	Magnaporthe grisea	OO	H2O2		6729.0	s^(-1)
1.11.1.21	C55A	Magnaporthe grisea	OO	H2O2		6745.0	s^(-1)
1.11.1.21	wildtype	Mycobacterium tuberculosis	CN(C)C1=CC=C(C=C1)N(C)C	N,N,N',N'-tetramethyl-p-phenylenediamine		7012.0	s^(-1)
1.11.1.21	C74A/C26A	Magnaporthe grisea	OO	H2O2		7113.0	s^(-1)
1.11.1.21	wildtype	Synechococcus elongatus PCC 7942	OO	H2O2		7200.0	s^(-1)
1.11.1.21	C74A	Magnaporthe grisea	OO	H2O2		7565.0	s^(-1)
1.11.1.21	wildtype	Archaeoglobus fulgidus	OO	H2O2		15680.0	s^(-1)
1.11.1.21	wildtype	Mycobacterium tuberculosis	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	chlorpromazine		7940.0	s^(-1)
1.11.1.21	R463L	Mycobacterium tuberculosis	OO	H2O2		11400.0	s^(-1)
1.11.1.21	W105L	Escherichia coli	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		140000.0	s^(-1)
1.11.1.21	W105F	Escherichia coli	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-Azino-bis(3-ethylbenzthiazoline-6-sulfonic acid)		210000.0	s^(-1)
1.11.1.21	wildtype	Bacillus pumilus	OO	H2O2	W8QL66	339000.0	s^(-1)
7.1.2.2	K164A	Bacillus sp. (in: Bacteria)	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP		0.028	s^(-1)
7.1.2.2	E190A	Bacillus sp. (in: Bacteria)	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP		0.13	s^(-1)
7.1.2.2	wildtype	Shigella flexneri	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP	P0A1C1	0.15	s^(-1)
7.1.2.2	R364A	Bacillus sp. (in: Bacteria)	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP		0.41	s^(-1)
7.1.2.2	wildtype	Bacillus sp. PS3	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP		5.34	s^(-1)
7.1.2.2	wildtype	Bacillus sp. (in: Bacteria)	[O-]P(=O)([O-])[O-]	Phosphate		16.0	s^(-1)
7.1.2.2	wildtype	Escherichia coli	[O-]P(=O)([O-])[O-]	Phosphate		20.0	s^(-1)
7.1.2.2	F1F	Escherichia coli	[O-]P(=O)([O-])[O-]	Phosphate		66.0	s^(-1)
7.1.2.2	wildtype	Geobacillus stearothermophilus	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP		217.0	s^(-1)
7.1.2.2	wildtype	Escherichia coli	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP		285.0	s^(-1)
7.1.2.2	wildtype	Bacillus sp. (in: Bacteria)	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP		390.0	s^(-1)
7.1.2.2	F1F	Escherichia coli	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP		539.0	s^(-1)
1.14.11.43	N98G/G97I	Sphingobium herbicidovorans	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)[O-]	(S)-2-(4-chloro-2-methylphenoxy)propanoate		0.7	s^(-1)
1.14.11.43	R207A	Sphingobium herbicidovorans	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)[O-]	(S)-2-(4-chloro-2-methylphenoxy)propanoate		3.97	s^(-1)
1.14.11.43	E69A	Sphingobium herbicidovorans	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)[O-]	(S)-2-(4-chloro-2-methylphenoxy)propanoate		4.0	s^(-1)
1.14.11.43	wildtype	Sphingobium herbicidovorans	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)[O-]	(S)-2-(4-chloro-2-methylphenoxy)propanoate		16.83	s^(-1)
1.2.7.1	wildtype	Methanococcus maripaludis	C(C(=O)C(=O)O)C(=O)O	Oxaloacetate	Q9P9E3	18.0	s^(-1)
1.2.7.1	wildtype	Methanococcus maripaludis	CC(=O)C(=O)[O-]	Pyruvate	Q9P9E3	27.0	s^(-1)
1.2.7.1	wildtype	Citrobacter sp.	CC(=O)C(=O)[O-]	Pyruvate		94.0	s^(-1)
1.2.7.1	wildtype	Citrobacter sp.	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	Coenzyme A		109.0	s^(-1)
4.2.3.43	wildtype	Diaporthe amygdali	CC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C)C	Geranylgeranyl diphosphate		0.021	s^(-1)
4.2.3.43	wildtype	Diaporthe amygdali	CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C	trans,trans-Farnesyl diphosphate		0.027	s^(-1)
4.2.3.43	wildtype	Diaporthe amygdali	CC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C	Geranyl diphosphate		0.036	s^(-1)
6.1.1.3	wildtype	Mycoplasma mobile	C(C(C(=O)O)N)O	L-Serine	Q6KH76	0.55	s^(-1)
6.1.1.3	wildtype	Mycoplasma capricolum	C(C(C(=O)O)N)O	L-Serine		1.15	s^(-1)
6.1.1.3	wildtype	Methanocaldococcus jannaschii	CC(C(C(=O)O)N)O	L-Threonine		1.9	s^(-1)
6.1.1.3	wildtype	Methanocaldococcus jannaschii	C(C(C(=O)O)N)O	L-Serine		1.3	s^(-1)
6.1.1.3	wildtype	Saccharomyces cerevisiae	C(C(C(=O)O)N)O	L-Serine		1.83	s^(-1)
6.1.1.3	G459D	Escherichia coli	CC(C(C(=O)O)N)O	L-Threonine	P0A8M3	2.0	s^(-1)
6.1.1.3	wildtype	Mycoplasma mobile	CC(C(C(=O)O)N)O	L-Threonine	Q6KH76	2.16	s^(-1)
6.1.1.3	wildtype	Escherichia coli	CC(C(C(=O)O)N)O	L-Threonine	P0A8M3	90.0	s^(-1)
6.1.1.3	wildtype	Saccharomyces cerevisiae	CC(C(C(=O)O)N)O	L-Threonine		3.32	s^(-1)
6.1.1.3	wildtype	Archaeoglobus fulgidus	CC(C(C(=O)O)N)O	L-Threonine		3.8	s^(-1)
6.1.1.3	wildtype	Mycoplasma capricolum	CC(C(C(=O)O)N)O	L-Threonine		6.31	s^(-1)
6.1.1.3	wildtype	Saccharolobus solfataricus	C(C(C(=O)O)N)O	L-Serine	Q980D1	12.3	s^(-1)
6.1.1.3	wildtype	Saccharolobus solfataricus	CC(C(C(=O)O)N)O	L-Threonine	Q980D1	16.0	s^(-1)
6.1.1.3	wildtype	Escherichia coli	CCCC(C(=O)O)NO	hydroxynorvaline		22.0	s^(-1)
6.1.1.3	wildtype	Escherichia coli	C(C(C(=O)O)N)O	L-Serine		30.0	s^(-1)
6.1.1.3	W434Y	Escherichia coli	CC(C(C(=O)O)N)O	L-Threonine	P0A8M3	42.0	s^(-1)
6.1.1.3	P424K	Escherichia coli	CC(C(C(=O)O)N)O	L-Threonine	P0A8M3	30.0	s^(-1)
6.1.1.3	E458D	Escherichia coli	CC(C(C(=O)O)N)O	L-Threonine	P0A8M3	34.0	s^(-1)
6.1.1.3	W434Y	Escherichia coli	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP	P0A8M3	42.0	s^(-1)
6.1.1.3	wildtype	Escherichia coli	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	ATP	P0A8M3	90.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C(C(=O)C(=O)O)C(=O)O	Oxaloacetate	Q8N5Z0	143.0	s^(-1)
2.6.1.7	wildtype	Mus musculus	CCCC(=O)C(=O)O	2-Oxovalerate		2.7	s^(-1)
2.6.1.7	wildtype	Mus musculus	C(=O)C(=O)[O-]	Glyoxylate		2.71	s^(-1)
2.6.1.7	wildtype	Mus musculus	C(C(=O)C(=O)O)C(=O)O	Oxaloacetate		3.68	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CC(=O)C(=O)[O-]	Pyruvate	Q8N5Z0	29.0	s^(-1)
2.6.1.7	wildtype	Mus musculus	C(CC(=O)O)C(=O)C(=O)O	2-Oxoglutarate		0.53	s^(-1)
2.6.1.7	wildtype	Mus musculus	CC(=O)C(=O)[O-]	Pyruvate		1.87	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C1=CC(=CC=C1CC(=O)C(=O)O)O	4-Hydroxyphenylpyruvate	Q8N5Z0	0.39333333333333337	s^(-1)
2.6.1.7	wildtype	Mus musculus	C1=CC(=CC=C1CC(=O)C(=O)O)O	4-Hydroxyphenylpyruvate		1.48	s^(-1)
2.6.1.7	wildtype	Mus musculus	C(C(=O)C(=O)O)S	3-Mercaptopyruvate		3.28	s^(-1)
2.6.1.7	wildtype	Mus musculus	C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O	Indole-3-pyruvate		0.49	s^(-1)
2.6.1.7	wildtype	Mus musculus	C1=CC=C(C=C1)CC(=O)C(=O)O	Phenylpyruvate		2.53	s^(-1)
2.6.1.7	wildtype	Mus musculus	CCC(=O)C(=O)O	2-Oxobutyrate		2.93	s^(-1)
2.6.1.7	wildtype	Mus musculus	CC(C)CC(=O)C(=O)O	2-Oxoleucine		0.74	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CC(C)C(=O)C(=O)O	2-Oxoisovalerate		0.92	s^(-1)
2.6.1.7	wildtype	Mus musculus	C1=CC(=CC=C1CC(C(=O)O)N)O	L-Tyrosine		1.03	s^(-1)
2.6.1.7	wildtype	Mus musculus	C(C(C(=O)O)N)S	L-Cysteine		1.3	s^(-1)
2.6.1.7	wildtype	Mus musculus	CC(C(=O)O)N	L-Alanine		1.53	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	L-Kynurenine	Q8N5Z0	201.0	s^(-1)
2.6.1.7	wildtype	Mus musculus	C1=C(NC=N1)CC(C(=O)O)N	L-Histidine		2.0	s^(-1)
2.6.1.7	wildtype	Haemaphysalis longicornis	CC(=O)C(=O)[O-]	Pyruvate	B1B6U5	2.02	s^(-1)
2.6.1.7	wildtype	Mus musculus	C(C(C(=O)O)N)O	L-Serine		2.17	s^(-1)
2.6.1.7	wildtype	Mus musculus	C(CC(=O)N)C(C(=O)O)N	L-Glutamine		2.27	s^(-1)
2.6.1.7	wildtype	Mus musculus	C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	L-Kynurenine		2.3	s^(-1)
2.6.1.7	wildtype	Mus musculus	CSCCC(C(=O)O)N	L-Methionine		2.43	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CC(C)CC(=O)C(=O)O	2-Oxoleucine	Q8N5Z0	2.51	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CCCC(=O)C(=O)O	2-Oxovalerate	Q8N5Z0	2.66	s^(-1)
2.6.1.7	wildtype	Mus musculus	C1=CC=C(C=C1)CC(C(=O)O)N	L-Phenylalanine		2.7	s^(-1)
2.6.1.7	wildtype	Mus musculus	C(C(C(=O)O)N)C(=O)N	L-Asparagine		2.93	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CCC(=O)C(=O)O	2-Oxobutyrate	Q8N5Z0	3.49	s^(-1)
2.6.1.7	wildtype	Mus musculus	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	L-Tryptophan		3.57	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C(C(=O)C(=O)O)S	3-Mercaptopyruvate	Q8N5Z0	234.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C(=O)C(=O)[O-]	Glyoxylate	Q8N5Z0	263.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C1=CC=C(C=C1)CC(=O)C(=O)O	Phenylpyruvate	Q8N5Z0	110.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CCCCC(=O)C(=O)[O-]	2-Oxocaproate	Q8N5Z0	4.83	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C(CC(=O)C(=O)O)CC(=O)O	2-Oxoadipate	Q8N5Z0	4.84	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C(CC(=O)O)C(=O)C(=O)O	2-Oxoglutarate	Q8N5Z0	7.67	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C(C(C(=O)O)N)S	L-Cysteine		9.6	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C(C(C(=O)O)N)C(=O)N	L-Asparagine		14.4	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CCC(C(=O)[O-])[NH3+]	2-aminobutanoate		38.3	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	L-Tryptophan	Q8N5Z0	43.1	s^(-1)
2.6.1.7	wildtype	Haemaphysalis longicornis	C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	L-Kynurenine	B1B6U5	55.5	s^(-1)
2.6.1.7	wildtype	Haemaphysalis longicornis	C1=CC(=C(C(=C1)O)N)C(=O)CC(C(=O)O)N	3-Hydroxy-L-kynurenine		65.12	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C1=CC=C(C=C1)CC(C(=O)O)N	L-Phenylalanine	Q8N5Z0	91.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C1=CC(=CC=C1CC(C(=O)O)N)O	L-Tyrosine	Q8N5Z0	91.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C1=CC(=CC=C1CC(C(=O)O)N)O	L-Tyrosine	Q95VY4	139.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C1=C(NC=N1)CC(C(=O)O)N	L-Histidine		143.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	CSCCC(C(=O)O)N	L-Methionine	Q95VY4	163.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C1=C(NC=N1)CC(C(=O)O)N	L-Histidine	Q95VY4	168.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	L-Kynurenine	Q95VY4	172.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C(C(C(=O)O)N)S	L-Cysteine	Q95VY4	206.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CSCCC(C(=O)O)N	L-Methionine		215.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C(C(C(=O)O)N)C(=O)N	L-Asparagine	Q95VY4	230.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CCC(=O)C(=O)[O-]	2-Oxobutanoate		234.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C1=CC=C(C=C1)CC(C(=O)O)N	L-Phenylalanine	Q95VY4	283.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	L-Tryptophan	Q95VY4	283.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	CCC(C(=O)[O-])[NH3+]	2-aminobutanoate	Q95VY4	317.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	CC(C)CC(C(=O)O)N	L-Leucine	Q8N5Z0	339.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C(C(C(=O)O)N)O	L-Serine	Q95VY4	345.0	s^(-1)
2.6.1.7	wildtype	Homo sapiens	C(CC(=O)N)C(C(=O)O)N	L-Glutamine		440.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	C(CC(=O)N)C(C(=O)O)N	L-Glutamine	Q95VY4	561.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	CC(C)CC(C(=O)O)N	L-Leucine	Q95VY4	758.0	s^(-1)
2.6.1.7	wildtype	Aedes aegypti	CC(C(=O)O)N	L-Alanine	Q95VY4	1540.0	s^(-1)
1.17.4.4	L128Q	Homo sapiens	CC(C)CCCC(C)CCCC(C)CCCC(=CCC12C(=O)C3=CC=CC=C3C(=O)C1(O2)C)C	2,3-epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone		0.012	s^(-1)
1.17.4.4	Y139S	Homo sapiens	CC(C)CCCC(C)CCCC(C)CCCC(=CCC12C(=O)C3=CC=CC=C3C(=O)C1(O2)C)C	2,3-epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone		0.013	s^(-1)
1.17.4.4	Y139F	Homo sapiens	CC(C)CCCC(C)CCCC(C)CCCC(=CCC12C(=O)C3=CC=CC=C3C(=O)C1(O2)C)C	2,3-epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone		0.018	s^(-1)
1.17.4.4	L120Q	Homo sapiens	CC(C)CCCC(C)CCCC(C)CCCC(=CCC12C(=O)C3=CC=CC=C3C(=O)C1(O2)C)C	2,3-epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone		0.025	s^(-1)
1.17.4.4	Y139C	Homo sapiens	CC(C)CCCC(C)CCCC(C)CCCC(=CCC12C(=O)C3=CC=CC=C3C(=O)C1(O2)C)C	2,3-epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone		0.06	s^(-1)
4.2.3.57	wildtype	Piper nigrum	CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C	trans,trans-Farnesyl diphosphate		0.455	s^(-1)
4.2.3.57	wildtype	Ocimum kilimandscharicum	CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C	trans,trans-Farnesyl diphosphate		4.06	s^(-1)
1.13.11.33	L367K	Oryctolagus cuniculus	O=O	O2		0.3	s^(-1)
1.13.11.33	wildtype	Homo sapiens	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	Arachidonate	P16050	14.0	s^(-1)
1.13.11.33	wildtype	Pseudomonas aeruginosa	CCCCCC=CCC=CCCCCCCCC(=O)O	Linoleic acid	Q9I4G8	2.0	s^(-1)
1.13.11.33	L367E	Oryctolagus cuniculus	O=O	O2		2.2	s^(-1)
1.13.11.33	A416G	Homo sapiens	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	Arachidonate	P16050	3.0	s^(-1)
1.13.11.33	wildtype	Homo sapiens	CCCCCC=CCC=CCCCCCCCC(=O)O	Linoleic acid		17.8	s^(-1)
1.13.11.33	L367W	Oryctolagus cuniculus	O=O	O2		4.4	s^(-1)
1.13.11.33	wildtype	Homo sapiens	O=O	O2		7.6	s^(-1)
